name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
"Samsung 1.5 Ton 5 Star Wind-Free Technology Inverter Split AC (Copper, Convertible 5-in-1 Cooling Mode, Anti-bacterial Fil...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71orowaO-xL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Technology-Convertible-Anti-bacterial-AR18CYNAMWK/dp/B0BRQCKLKR/ref=sr_1_67?qid=1679134240&s=kitchen&sr=1-67,4.1,212,"₹46,499","₹73,990"
"Panasonic 1.5 Ton 4 Star Wi-Fi Inverter Smart Split AC (Copper Condenser, 7 in 1 Convertible with additional AI Mode, 4 Wa...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61sbGpSQptL._AC_UL320_.jpg,https://www.amazon.in/Panasonic-Convertible-additional-Purification-CU-NU18YKY4W/dp/B0BRHZVBN1/ref=sr_1_68?qid=1679134240&s=kitchen&sr=1-68,4.4,3,"₹42,990","₹59,400"
"Blue Star 1.5 Ton 3 Star Fixed Speed Window AC (Copper, Turbo Cool, Humidity Control, Fan Modes-Auto/High/Medium/Low, Hydr...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71mF5lrGA1L._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Hydrophilic-Self-Diagnosis-WFA318LN/dp/B0BDML494F/ref=sr_1_69?qid=1679134240&s=kitchen&sr=1-69,3.9,79,"₹30,399","₹39,500"
"Blue Star 1.5 Ton 5 Star Fixed Speed Window AC (Copper, Turbo Cool, Humidity Control, Fan Modes-Auto/High/Medium/Low, Hydr...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71DSyQO7qHL._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Window-Copper-WFA518LN/dp/B09RTGPRK7/ref=sr_1_70?qid=1679134240&s=kitchen&sr=1-70,4.2,468,"₹34,990","₹44,500"
"Panasonic 1 Ton 3 Star Inverter Split Air Conditioner (Copper, PM 2.5 Air Purification, 2022 Model, CS/CU-RU12XKYA, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61mcsP4PwML._AC_UL320_.jpg,https://www.amazon.in/Panasonic-Conditioner-Purification-CS-CU-RU12XKYA/dp/B09R4DDVQV/ref=sr_1_71?qid=1679134240&s=kitchen&sr=1-71,4.2,317,"₹32,490","₹47,100"
"Amazon Basics 1 Ton, 5 Star, Wi-Fi Enabled Smart(Alexa/Google Assistant), Single Rotary Inverter Split AC (Copper Condense...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51s3yrWntML._AC_UL320_.jpg,https://www.amazon.in/AmazonBasics-1-5-Ton-Air-Conditioner/dp/B08J8QR9K7/ref=sr_1_72?qid=1679134240&s=kitchen&sr=1-72,3.6,88,"₹28,990","₹49,089"
"IFB 1 Ton 3 Star Twin Inverter Split Fastcool Silver Series AC (Copper, PM 0.3 Filter, IACI12SA3G3C, 2021 Model, Ivory Matte)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51mGLhKGN3L._AC_UL320_.jpg,https://www.amazon.in/IFB-Inverter-Split-Copper-IACI12SA3G3C/dp/B0866ML94M/ref=sr_1_73?qid=1679134240&s=kitchen&sr=1-73,4.1,45,"₹40,618","₹42,190"
"Samsung 1.5 Ton 5 Star Wi-fi Enabled, Wind-Free Technology Inverter Split AC (Copper, Convertible 5-in-1 Cooling Mode, Ant...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71bYME6CHEL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Technology-Convertible-Anti-Bacteria-AR18CYNANWK/dp/B0BRQB5YBM/ref=sr_1_74?qid=1679134240&s=kitchen&sr=1-74,4.1,142,"₹49,349","₹75,990"
"LG 1.5 Ton 3 Star DUAL Inverter Window AC (Copper, Convertible 4-in-1 cooling, HD Filter, 2022 Model, PW-Q18WUXA, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51aDPQpzC2L._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Convertible-cooling-PW-Q18WUXA/dp/B0BJBP7F1Z/ref=sr_1_75?qid=1679134240&s=kitchen&sr=1-75,4.2,5,"₹37,490","₹69,990"
"Lloyd 2.0 Ton 3 Star Inverter Split Ac (5 In 1 Convertible, Copper, Anti-Viral + Pm 2.5 Filter, 2023 Model, White With Sil...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/3194HYuCKML._AC_UL320_.jpg,https://www.amazon.in/Lloyd-Inverter-Convertible-Anti-Viral-GLS24I3FWSEV/dp/B0BRKY8MMB/ref=sr_1_76?qid=1679134240&s=kitchen&sr=1-76,,,"₹46,000","₹77,990"
"Lloyd 1.0 Ton 2 Star Fixed Speed Split AC (Copper, Anti-Viral + PM 2.5 Filter, 2023 Model, White, GLS12C2XWASD)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41pKfo8B+xL._AC_UL320_.jpg,https://www.amazon.in/Lloyd-Copper-Anti-Viral-Filter-GLS12C2XWASD/dp/B0BRKY7H99/ref=sr_1_77?qid=1679134240&s=kitchen&sr=1-77,3.9,451,"₹27,499","₹46,990"
"Voltas 2 Ton 5 Star, Inverter Split AC(Copper,4-in-1 Adjustable Mode, Anti-dust Filter, 2023 Model, 245V Vectra Plus, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41M7ocgxanL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Adjustable-Inverter-Copper-VECTRA/dp/B0BBFWM5F9/ref=sr_1_78?qid=1679134240&s=kitchen&sr=1-78,4.1,145,"₹57,379","₹93,990"
"Lloyd 1.5 Ton 4 Star Fixed Speed Window Ac (Copper, 2023 Model, White With Golden Deco Strip, Glw18C4Ywgew)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61bAqnFCY8L._AC_UL320_.jpg,https://www.amazon.in/Lloyd-Window-Copper-Golden-GLW18C4YWGEW/dp/B0BRKX5WWK/ref=sr_1_76?qid=1679134241&s=kitchen&sr=1-76,3.6,23,"₹29,799","₹50,990"
"Voltas 1.5 Ton 3 Star, Fixed Speed Window AC (Copper, Turbo Mode, 2023 Model, 183 Vectra Pearl, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61hrzDc3aTL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Window-183-Vectra-Pearl/dp/B0BSJ7KZLJ/ref=sr_1_77?qid=1679134241&s=kitchen&sr=1-77,,,"₹29,990","₹42,990"
"LG 2.0 Ton 3 Star AI DUAL Inverter Split AC (Copper, Super Convertible 6-in-1 Cooling, 4 Way Swing, HD Filter with Anti-Vi...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51JFb7FctDL._AC_UL320_.jpg,https://www.amazon.in/LG-Convertible-Anti-Virus-Protection-RS-Q24ENXE/dp/B0BQ7GK9HW/ref=sr_1_78_mod_primary_new?qid=1679134241&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-78,2.7,3,"₹52,900","₹85,990"
"Voltas 1 Ton 3 Star, Inverter Split AC(Copper, 4-in-1 Adjustable Mode, Anti-dust Filter, 2023 Model, 123V Vectra Elite, Wh...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41e6oqY5-ZL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Adjustable-123V-Vectra-Elite/dp/B0BQR2FW4Y/ref=sr_1_79_mod_primary_new?qid=1679134241&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-79,4.5,3,"₹30,490","₹56,990"
"LG 1.5 Ton 3 Star Hot & Cold DUAL Inverter Split AC (Copper, Super Convertible 5-in-1 Cooling, 4 Way Swing & Anti Allergic...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51hbo8yQ1EL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Convertible-Allergic-PS-H19VNXF/dp/B09NS5B6TP/ref=sr_1_80?qid=1679134241&s=kitchen&sr=1-80,4.0,265,,
"AmazonBasics 1 Ton 3 Star Split Ac (White, Copper, Anti Corrosion Coating)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71Z9+rx576L._AC_UL320_.jpg,https://www.amazon.in/AmazonBasics-Split-Copper-corrosion-coating/dp/B0BCGLVSVW/ref=sr_1_81?qid=1679134241&s=kitchen&sr=1-81,3.7,"3,157","₹25,990","₹49,000"
"Voltas 1.5 Ton 3 Star, Inverter Window AC (Copper, 2-in-1 Adjustable Mode, 2023 Model, 183V Vertis Elite, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61suRUG6A+L._AC_UL320_.jpg,https://www.amazon.in/Voltas-Adjustable-Inverter-Window-Copper/dp/B0BBFW95RD/ref=sr_1_82?qid=1679134241&s=kitchen&sr=1-82,3.0,2,"₹33,950","₹49,990"
"Panasonic 1 Ton 4 Star Wi-Fi Inverter Smart Split AC (Copper Condenser, 7 in 1 Convertible with additional AI Mode, 4 Way ...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61zXnk6ikEL._AC_UL320_.jpg,https://www.amazon.in/Panasonic-Convertible-additional-Purification-CU-NU12YKY4W/dp/B0BRHZ5L1Z/ref=sr_1_83?qid=1679134241&s=kitchen&sr=1-83,4.0,3,"₹36,990","₹50,600"
"Blue Star 1.5 Ton 5 Star Convertible 5 in 1 Cooling Inverter Split AC (Copper, 4 Way Swing, Stabalizer Free Operation, Dus...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51PxFWmK-dL._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Convertible-Stabalizer-IC518YNU/dp/B0BT117FDS/ref=sr_1_84?qid=1679134241&s=kitchen&sr=1-84,,,"₹44,490","₹73,000"
"Samsung 2 Ton 3 Star Wi-fi Enabled Inverter Split AC (Copper, Convertible 5-in-1 Cooling Mode, Anti-bacterial Filter, 2023...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51pSParNYHL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Convertible-Anti-bacterial-AR24CYLZABE/dp/B0BRQD4L93/ref=sr_1_85?qid=1679134241&s=kitchen&sr=1-85,4.0,8,"₹53,490","₹83,990"
"LG 1 Ton 5 Star AI+ DUAL Inverter Wi-Fi Split AC (Copper, Super Convertible 6-in-1 Cooling, HD Filter with Anti-Virus Prot...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61eO9hzoLzL._AC_UL320_.jpg,https://www.amazon.in/LG-Convertible-Anti-Virus-Protection-RS-Q14GWZE/dp/B0BQM9HRYK/ref=sr_1_86?qid=1679134241&s=kitchen&sr=1-86,4.3,274,"₹42,490","₹78,990"
"Amazon Basics 1.5 Ton, 5 Star, Wi-Fi Enabled Smart(Alexa/Google Assistant), Twin Rotary Inverter Split AC (Copper Condense...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51s3yrWntML._AC_UL320_.jpg,https://www.amazon.in/AmazonBasics-1-5-Ton-Air-Conditioner/dp/B08J8SM4GD/ref=sr_1_87?qid=1679134241&s=kitchen&sr=1-87,3.4,39,"₹34,990","₹56,179"
Hitachi Split Ac - 1.5 Ton Shizen 3100S  Inverter - R32 - RSQG318HFEOF (Gold),appliances,Air Conditioners,https://m.media-amazon.com/images/I/417b-AztnjL._AC_UL320_.jpg,https://www.amazon.in/SPLIT-AC-HITACHI-INVERTER-RSQG318HFEOF/dp/B0B14LQ2H5/ref=sr_1_91?qid=1679134241&s=kitchen&sr=1-91,4.0,2,"₹35,385","₹59,700"
"Blue Star 0.8 Ton 3 Star Fixed Speed Window AC (Copper, Turbo Cool, Humidity Control, Fan Modes-Auto/High/Medium/Low, Hydr...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61QqYXeyX6L._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Hydrophilic-Self-Diagnosis-WFA309GN/dp/B0BDMN6XJ3/ref=sr_1_92?qid=1679134241&s=kitchen&sr=1-92,4.1,178,"₹24,990","₹30,000"
Voltas 1 Ton 3 Star Window AC (123 Lyi/123 LZF White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/71ovlk0vAwL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Window-123-Lyi-LZF/dp/B00LWRFC1W/ref=sr_1_93?qid=1679134241&s=kitchen&sr=1-93,4.1,655,"₹27,990","₹29,490"
"Cruise 1 Ton [Portable Antibacterial Coating, Dust Filter, Air Purifier, Dehumidifier Portable Ac (Copper, Cpcatf-Pq3S12, ...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61wH+RMNHLL._AC_UL320_.jpg,https://www.amazon.in/Cruise-Portable-Control-CPCATF-PQ3S12-Exhaust/dp/B08954XBS7/ref=sr_1_94?qid=1679134241&s=kitchen&sr=1-94,3.4,81,"₹29,990","₹40,900"
"Panasonic 2 Ton 4 Star Wi-Fi Inverter Smart Split AC (Copper Condenser, 7 in 1 Convertible with additional AI Mode, 4 Way ...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61ZzcguzB1L._AC_UL320_.jpg,https://www.amazon.in/Panasonic-Convertible-additional-Purification-CU-NU24YKY4W/dp/B0BRHZM946/ref=sr_1_95?qid=1679134241&s=kitchen&sr=1-95,2.9,3,"₹56,990","₹77,150"
"Panasonic 2 Ton 5 Star Wi-Fi Inverter Smart Split AC (Copper, 7 in 1 Convertible with additional AI Mode, Twin Cool, PM 0....",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61U+94m1YiL._AC_UL320_.jpg,https://www.amazon.in/Panasonic-Convertible-additional-Purification-CU-ZU24ZKYF/dp/B0BRJJ7QHZ/ref=sr_1_96?qid=1679134241&s=kitchen&sr=1-96,5.0,1,"₹66,990","₹87,900"
"Blue Star 2 Ton 3 Star Convertible 4 in 1 Cooling Inverter Split AC (Copper, Smart Ready, Auto Defrost, Multi Sensors,Stab...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41K8zEvR84L._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Inverter-Copper-IA324YNU/dp/B09RFZVLZH/ref=sr_1_97?qid=1679134241&s=kitchen&sr=1-97,4.0,43,"₹48,000","₹71,750"
"Lloyd 1.5 Ton 2 Star Fixed Speed Split AC (Copper, Anti-Viral + PM 2.5 Filter, 2023 Model, White, GLS18C2XWASS)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41pKfo8B+xL._AC_UL320_.jpg,https://www.amazon.in/Lloyd-Copper-Anti-Viral-Filter-GLS18C2XWASS/dp/B0BRKY7D8X/ref=sr_1_98?qid=1679134241&s=kitchen&sr=1-98,4.1,234,"₹33,900","₹59,990"
"Carrier 1 Ton 3 Star Fixed Speed Split AC (Copper,Auto Cleanser, Economic Sleep Mode, High Density Filter for Dust Filtrat...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61IET4dPHRL._AC_UL320_.jpg,https://www.amazon.in/Carrier-Split-Copper-ESTER-filter/dp/B0B67S3JH9/ref=sr_1_99?qid=1679134241&s=kitchen&sr=1-99,3.9,134,"₹31,990","₹54,590"
Voltas SAC 123 Vectra Platina Fixed Window AC 1 Ton,appliances,Air Conditioners,https://m.media-amazon.com/images/I/710itwHC0zL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Vectra-Platina-Fixed-Window/dp/B0BQYB5YVF/ref=sr_1_100?qid=1679134241&s=kitchen&sr=1-100,,,"₹26,950","₹35,990"
Hitachi SPLIT AC - 1.0 Ton HITACHI SHIZEN 3100S INVERTER - R32 - RAPG312HFEOZ1 (Gold),appliances,Air Conditioners,https://m.media-amazon.com/images/I/417b-AztnjL._AC_UL320_.jpg,https://www.amazon.in/SPLIT-AC-HITACHI-INVERTER-RAPG312HFEOZ1/dp/B09WDTYJ54/ref=sr_1_101?qid=1679134241&s=kitchen&sr=1-101,3.7,97,"₹30,490","₹48,200"
"Samsung 1 Ton 3 Star Wind-Free Technology Inverter Split AC (Copper, Convertible 5-in-1 Cooling Mode, Easy Filter Plus (An...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71iTRaVQJiL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Technology-Convertible-Anti-Bacteria-AR12CYLAMWK/dp/B0BRQCPCV3/ref=sr_1_102?qid=1679134241&s=kitchen&sr=1-102,4.2,229,"₹34,699","₹52,990"
"Daikin 1.5 Ton 5 Star Inverter Split AC (Copper, PM 1.0 Filter, 2022 Model, JTKJ50U, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/418VQew9c-L._AC_UL320_.jpg,https://www.amazon.in/Daikin-Inverter-Copper-Filter-JTKJ50U/dp/B09R4RZR83/ref=sr_1_100?qid=1679134243&s=kitchen&sr=1-100,4.3,12,"₹48,567","₹73,800"
"Panasonic 1.5 Ton 3 Star Hot and Cold Wi-Fi Inverter Smart Split AC (Copper, 7 in 1 Convertible with additional AI Mode, T...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71z2BRd3jbL._AC_UL320_.jpg,https://www.amazon.in/Panasonic-Convertible-additional-Purification-CU-KZ18ZKYF/dp/B0BRJFLLJX/ref=sr_1_101?qid=1679134243&s=kitchen&sr=1-101,5.0,2,"₹43,990","₹61,400"
"Whirlpool 1.5 Ton 4 Star, Flexicool Inverter Split AC (Copper, Convertible 4-in-1 Cooling Mode, HD Filter 2023 Model, S3I3...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51xzmzjFS7L._AC_UL320_.jpg,https://www.amazon.in/Whirlpool-Flexicool-Inverter-Convertible-Cooling/dp/B0BR5RCC7F/ref=sr_1_102?qid=1679134243&s=kitchen&sr=1-102,,,"₹36,490","₹66,900"
"Voltas 1.5 Ton 3 Star, Inverter Split AC(Copper, 5-in-1 Adjustable Mode, Anti-dust Filter, 2023 Model, 183V Vertis Emeral...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41ACywlcM1L._AC_UL320_.jpg,https://www.amazon.in/Voltas-Adjustable-183V-Vertis-Emerald/dp/B0BQR1ZYNC/ref=sr_1_103?qid=1679134243&s=kitchen&sr=1-103,3.3,3,"₹33,678","₹68,990"
"Hitachi 1.5 Ton 5 Star Inverter Split AC (Copper, Dust Filter, 2022 Model, RSRG518HFEOZ1, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41AY1pk5oRL._AC_UL320_.jpg,https://www.amazon.in/Hitachi-Inverter-Copper-Filter-RSRG518HFEOZ1/dp/B09WDS5414/ref=sr_1_104?qid=1679134243&s=kitchen&sr=1-104,3.8,748,,
"LG 1.5 Ton 3 Star DUAL Inverter Split AC (Copper, Super Convertible 5-in-1 Cooling, HD Filter with Anti-Virus Protection, ...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51hbo8yQ1EL._AC_UL320_.jpg,https://www.amazon.in/LG-Convertible-Anti-Virus-Protection-PS-Q19YNXE/dp/B09NS54RPJ/ref=sr_1_105?qid=1679134243&s=kitchen&sr=1-105,4.1,926,"₹38,890","₹55,990"
"Blue Star 2 Ton 3 Star Fixed Speed Window AC (Copper, Turbo Cool, Humidity Control, Fan Modes-Auto/High/Medium/Low, Hydrop...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61RB58VyTqL._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Hydrophilic-Self-Diagnosis-WFA324LN/dp/B0BDML6FB1/ref=sr_1_106?qid=1679134243&s=kitchen&sr=1-106,4.1,62,"₹42,990","₹58,990"
"Whirlpool 2.0 Ton 3 Star, Flexicool Inverter Split AC (Copper, Convertible 4-in-1 Cooling Mode, HD Filter 2023 Model, S3I3...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51pCXb6xOQL._AC_UL320_.jpg,https://www.amazon.in/Whirlpool-Flexicool-Inverter-Convertible-Cooling/dp/B0BS6ZT18T/ref=sr_1_107?qid=1679134243&s=kitchen&sr=1-107,3.9,258,"₹43,890","₹78,200"
OGENERAL AMGB09BAWA-B WINDOW AC 0.75 TON 5 STAR (White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/61bGljJ9PjL._AC_UL320_.jpg,https://www.amazon.in/OGENERAL-AMGB09BAWA-B-WINDOW-0-75-White/dp/B09HBYJS1Y/ref=sr_1_108?qid=1679134243&s=kitchen&sr=1-108,3.6,14,"₹28,180","₹30,520"
"Panasonic 1.5 Ton 5 Star Wi-Fi Inverter Smart Split AC (Copper, 7 in 1 Convertible with additional AI Mode, 4 Way Swing, n...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61+j+qGXWeL._AC_UL320_.jpg,https://www.amazon.in/Panasonic-Convertible-additional-Purification-CU-XU18YKY5W/dp/B0BRJFX326/ref=sr_1_109?qid=1679134243&s=kitchen&sr=1-109,4.3,440,"₹49,990","₹72,900"
Small Personal Air Conditioners Mini Air Conditioner Portable AC Fan with 3 Wind Speed & Humidifier & 7 Colorful Nightligh...,appliances,Air Conditioners,https://m.media-amazon.com/images/I/71RWs4nAXjL._AC_UL320_.jpg,https://www.amazon.in/Personal-Conditioners-Conditioner-Humidifier-Nightlight/dp/B09PDHQ8TX/ref=sr_1_110?qid=1679134243&s=kitchen&sr=1-110,3.1,85,"₹2,499","₹2,999"
"Godrej 1.5 Ton 3 Star Inverter Split AC (Copper, 2022 model, 5-in-1 convertible, Nano-Coated anti-viral filter AC 1.5T GIC...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51pp0iI8MHL._AC_UL320_.jpg,https://www.amazon.in/Godrej-convertible-Nano-Coated-anti-viral-18TTC3-GVA/dp/B09TFKW51W/ref=sr_1_111?qid=1679134243&s=kitchen&sr=1-111,3.8,260,"₹35,750","₹42,900"
"Panasonic 1.5 Ton 5 Star Wi-Fi Inverter Smart Split AC (Copper, 7 in 1 Convertible with additional AI Mode, 4 Way Swing, n...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71hnes2pyTL._AC_UL320_.jpg,https://www.amazon.in/Panasonic-Convertible-additional-Purification-CU-HU18ZKYF/dp/B0BRJJKXPT/ref=sr_1_115?qid=1679134243&s=kitchen&sr=1-115,4.4,118,"₹54,490","₹76,900"
Voltas 1.5 Ton 5 Star Inverter Window AC (Copper 185V DZA White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/71EGtaLjCkL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Inverter-Window-185V-DZA/dp/B079TF12FZ/ref=sr_1_116?qid=1679134243&s=kitchen&sr=1-116,4.1,172,"₹36,990","₹49,990"
"Carrier 1.5 Ton 3 Star Window AC (Copper, Estrella Dx, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/613OvbCF6mL._AC_UL320_.jpg,https://www.amazon.in/Carrier-Window-Copper-Estrella-Dx/dp/B0BGHPSH11/ref=sr_1_117_mod_primary_new?qid=1679134243&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-117,,,"₹35,100","₹43,090"
"Blue Star 1 Ton 5 Star Fixed Speed Window AC (Copper, Turbo Cool, Humidity Control, Fan Modes-Auto/High/Medium/Low, Hydrop...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71EyEZCnfyL._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Hydrophilic-Self-Diagnosis-WFA512LN/dp/B0BDMPC6VJ/ref=sr_1_118?qid=1679134243&s=kitchen&sr=1-118,4.3,387,"₹31,500","₹37,000"
"Amazon Basics 1 Ton 4 Star Fixed Speed Window AC (Copper, Turbo Cool, Dust Filter, 2022 Model, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/91BcgKPL5xL._AC_UL320_.jpg,https://www.amazon.in/AmazonBasics-1-5-Ton-Air-Conditioner/dp/B08J8V4QHD/ref=sr_1_119?qid=1679134243&s=kitchen&sr=1-119,3.5,14,"₹25,490","₹33,990"
"Voltas 2 Ton 5 Star Inverter Split AC (Copper Condenser, 245V EAZS, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/31kzjzWD29L._AC_UL320_.jpg,https://www.amazon.in/Voltas-Inverter-Condenser-245V-EAZS/dp/B0B4WYNW1G/ref=sr_1_120?qid=1679134243&s=kitchen&sr=1-120,5.0,5,"₹58,890","₹84,990"
"Panasonic 1.5 Ton 4 Star Wi-Fi Twin-Cool Inverter Split Air Conditioner (Copper, Shield Blu Anti-Corrosion Technology, nan...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41Edvsb7GhL._AC_UL320_.jpg,https://www.amazon.in/Panasonic-Conditioner-Anti-Corrosion-Purification-CU-WU18YKYXF/dp/B09RP38FBT/ref=sr_1_121?qid=1679134243&s=kitchen&sr=1-121,4.5,195,,
"Carrier 1.5 Ton 3 Star AI Flexicool Hybridjet Inverter Split AC (Copper, 4-in-1 Flexicool with Anti-Viral Guard, Smart Ene...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61+5fn85FmL._AC_UL320_.jpg,https://www.amazon.in/Carrier-Flexicool-Hybridjet-Inverter-Anti-Viral/dp/B0BV9SMQJ8/ref=sr_1_122?qid=1679134243&s=kitchen&sr=1-122,,,"₹37,990","₹70,290"
"Daikin 1.8 Ton 3 Star Inverter Split AC (Copper, Anti Bacterial Filter, 2022 Model, ATKL60UV16, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/31m9JOiVesL._AC_UL320_.jpg,https://www.amazon.in/Daikin-Inverter-Copper-Bacterial-ATKL60UV16/dp/B0BK1GTTKC/ref=sr_1_123?qid=1679134243&s=kitchen&sr=1-123,,,"₹52,499","₹72,900"
"Voltas 1 Ton 5 Star, Inverter Split AC(Copper, 4-in-1 Adjustable Mode, Anti-dust Filter, 2023 Model, 125V Vectra Elite, Wh...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41e6oqY5-ZL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Adjustable-Inverter-Copper-VECTRA/dp/B0BBFYBWX9/ref=sr_1_124_mod_primary_new?qid=1679134243&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-124,5.0,1,"₹37,290","₹44,990"
"LG 2 Ton 4 Star DUAL Inverter Wi-Fi Window AC (Copper, Convertible 4-in-1 cooling, HD Filter with Anti Virus Protection, 2...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61OuuS5wd9L._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Convertible-Protection-RW-Q24WWYA/dp/B0BQJKCJVP/ref=sr_1_125?qid=1679134243&s=kitchen&sr=1-125,4.0,2,"₹47,490","₹75,990"
"Haier 1.5 Ton 5 Star Frost Self Clean Inverter Split AC(Intelli Convertible 7-in-1, 2023 Model, HSU18K-PYS5BE-INV, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51cMhk5hAiL._AC_UL320_.jpg,https://www.amazon.in/Haier-Inverter-Intelli-Convertible-HSU18K-PYS5BE-INV/dp/B0BSFS7Z5R/ref=sr_1_126?qid=1679134243&s=kitchen&sr=1-126,,,"₹44,990","₹71,490"
"Haier 1.0 Ton 3 Star Frost Self Clean Inverter Split AC(100% Grooved copper, Super Anti-corrosion, 2023 Model, HSU11V-TMS3...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51WirkzK4JL._AC_UL320_.jpg,https://www.amazon.in/Haier-Inverter-Grooved-Anti-corrosion-HSU11V-TMS3BE-INV/dp/B0BSFQZGXG/ref=sr_1_124?qid=1679134244&s=kitchen&sr=1-124,,,"₹30,990","₹57,490"
